DPA_PARROQ,DPA_DESPAR,altura_mean,pendiente_mean,distancia_rios,precipitaciones_mean,DPA_DESPRO,DPA_DESCAN,riesgo_inundacion,Densidad Poblacional,rango_altitudinal,riesgo_inundacion_cod,riesgo_predicho,probabilidad_riesgo_alto
220451,AVILA,647.527657577511,89.8786895788811,1665.35443719539,193.081606191959,ORELLANA,LORETO,Nulo,18.0,2191,3,Alto,0.48
220452,PUERTO MURIALDO,304.978650224193,89.0252477641766,2019.48936112207,164.862480705015,ORELLANA,LORETO,Medio,21.0,121,2,Alto,0.29
220453,SAN JOSE DE PAYAMINO,610.093527233836,89.8933739661846,151.163347734743,171.251661736463,ORELLANA,LORETO,Bajo,4.0,3538,1,Alto,0.7
220454,SAN JOSE DE DAHUANO,492.571762525376,89.9225138478671,1573.47634295327,189.426511460456,ORELLANA,LORETO,Medio,11.0,1459,2,Alto,0.42
220455,SAN VICENTE DE HUATICOCHA,1093.02711647431,89.9761570196636,2385.64844265903,198.8010047864,ORELLANA,LORETO,Nulo,6.0,2311,3,Alto,0.3
230150,SANTO DOMINGO DE LOS COLORADOS,604.47654106299,89.9050590597206,476.800035352422,176.938593645031,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,Alto,348.0,1713,0,Alto,0.77
230151,ALLURIQUIN,1338.88616393626,89.9867584194622,1696.32677657021,167.629860560099,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,Alto,13.0,2460,0,Medio,0.25
230152,PUERTO LIMON,276.030777546196,89.8530711329347,145.496479585847,187.761275263116,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,Bajo,48.0,337,1,Alto,0.39
230153,LUZ DE AMERICA,256.669428481521,89.8249034053495,415.756729675653,198.570705083411,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,Nulo,37.0,513,3,Alto,0.41
230154,SAN JACINTO DEL BUA,255.832697443724,89.8357527535806,766.084617492311,186.157424926758,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,Alto,67.0,221,0,Alto,0.39
230155,VALLE HERMOSO,374.547949441815,89.8803791528373,15.1619557527247,181.913041548295,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,Alto,32.0,391,0,Alto,0.34
230156,EL ESFUERZO,713.91072826412,89.9657337208086,1624.35754815823,168.892135890184,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,Medio,21.0,2207,2,Alto,0.46
230157,SANTA MARIA DEL TOACHI,642.747990282089,89.946310317711,471.893317484551,169.14046272144,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,Alto,20.0,2477,0,Alto,0.54
230250,LA CONCORDIA,230.238151630983,89.8645242319303,482.782726806243,237.972946388134,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,Nulo,459.0,177,3,Alto,0.78
230251,MONTERREY,185.724614368997,89.9024857169216,662.066284144582,166.919152941023,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,Nulo,72.0,120,3,Alto,0.41
230252,LA VILLEGAS,225.97784158191,89.8618663752137,121.027651863644,184.736634063721,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,Nulo,77.0,108,3,Alto,0.41
230253,PLAN PILOTO,252.222707172802,89.8341114341032,1408.55444666875,236.569058615064,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,Nulo,28.0,132,3,Alto,0.33
240150,SANTA ELENA,65.2476446148252,89.6034425679622,824.882990094937,59.6436363708141,SANTA ELENA,SANTA ELENA,Alto,135.0,279,0,Alto,0.54
240151,ATAHUALPA,44.9334198699502,89.6843552840261,1092.72874047046,52.6081943218525,SANTA ELENA,SANTA ELENA,Nulo,52.0,88,3,Alto,0.41
240152,COLONCHE,147.363461675267,89.1753034447985,2388.43994073206,53.3652568076519,SANTA ELENA,SANTA ELENA,Alto,35.0,859,0,Alto,0.46
240153,CHANDUY,68.1156838513327,88.7274311917459,3065.65678343546,71.6577601649885,SANTA ELENA,SANTA ELENA,Alto,27.0,439,0,Alto,0.41
240154,MANGLARALTO,208.647849732543,89.951210871388,2291.94149663478,57.2598838529725,SANTA ELENA,SANTA ELENA,Alto,88.0,809,0,Alto,0.49
240155,SIMON BOLIVAR,160.314231312268,89.927051196631,1466.73343641847,63.8728466033936,SANTA ELENA,SANTA ELENA,Nulo,8.0,375,3,Alto,0.36
240156,SAN JOSE DE ANCON,37.2960345051426,89.6428467354922,1238.25080543753,35.488767048098,SANTA ELENA,SANTA ELENA,Bajo,120.0,76,1,Alto,0.49
240250,LA LIBERTAD,25.6428357089272,89.6570533437025,107.526651637201,28.5853516578674,SANTA ELENA,LA LIBERTAD,Alto,4.44,73,0,Alto,0.37
240350,SALINAS,9.71273412390557,88.2922193983654,5613.69651298964,24.4348780087062,SANTA ELENA,SALINAS,Alto,2.049,104,0,Nulo,0.3
240351,ANCONCITO,26.3920303605313,89.6610367909887,127.710310931949,35.0148488680522,SANTA ELENA,SALINAS,Bajo,1.005,56,1,Alto,0.37
240352,JOSE LUIS TAMAYO,11.9538727248572,74.1912474151361,92.7233355034333,36.0802472870925,SANTA ELENA,SALINAS,Nulo,1.027,86,3,Bajo,0.32
900651,ZONA EN ESTUDIO: JUVAL (CANAR-CHIMBORAZO),3519.57910273304,89.9434868483019,387.032373706186,102.930017669429,ZONA EN ESTUDIO: JUVAL (CANAR-CHIMBORAZO),ZONA EN ESTUDIO: JUVAL (CANAR-CHIMBORAZO),Nulo,31.0,3028,3,Bajo,0.01
ISLA,ISLA,43.6345142660115,88.4530539055894,11175.3635093092,103.646867752075,ISLA,ISLA,Nulo,31.0,183,3,Nulo,0.27
